Date	Duration	InformedConsent_Sens	Age	PostalCode	Provincie	Gender	Gender_3_TEXT	Education	Corona_Vaccinated	Satis_Income	LeftRight	Polinterest	Vote2019_Fed	ElecUtil_CDV	ElecUtil_GROEN	ElecUtil_NVA	ElecUtil_OPENVLD	ElecUtil_PVDA	ElecUtil_VOORUIT	ElecUtil_VB	VoteChoiceNow	SwitchMotive	PolicyEval_FEDERAL	PolicyEval_FLEMISH	PolicyEval_EU	PolicyEval_LOCAL	MIP_Open	MIP_Open_rc1	MIP_Open_rc2	MIP_Open_rc3	MIP_Closed_1	MIP_Closed_2	EconRegul_Self	EconRegul_Party_CDV	EconRegul_Party_GROEN	EconRegul_Party_NVA	EconRegul_Party_OPENVLD	EconRegul_Party_PVDA	EconRegul_Party_VOORUIT	EconRegul_Party_VB	Immi_Self	Immi_Party_CDV	Immi_Party_GROEN	Immi_Party_NVA	Immi_Party_OPENVLD	Immi_Party_PVDA	Immi_Party_VOORUIT	Immi_Party_VB	EnviEcon_Self	EnviEcon_Party_CDV	EnviEcon_Party_GROEN	EnviEcon_Party_NVA	EnviEcon_Party_OPENVLD	EnviEcon_Party_PVDA	EnviEcon_Party_VOORUIT	EnviEcon_Party_VB	FreedomSpeech_Self	StateReform_Self	Eval_Gov_1	Eval_Gov_2	IO_HealthCare	IO_HealthCare_T_Page_Submit	IO_Migration	IO_Migration_T_Page_Submit	IO_Climate	IO_Climate_T_Page_Submit	IO_Economy	IO_Economy_T_Page_Submit	IO_Employment	IO_Employment_T_Page_Submit	IO_Pensions	IO_Pension_T_Page_Submit	IO_SocialSecurity	IO_SocialSecurity_T_Page_Submit	IO_Mobility	IO_Mobility_T_Page_Submit	IO_StateReform	IO_StateReform_T_Page_Submit	Econ_LR_1	Econ_LR_2	Econ_LR_3	Econ_LR_4	Econ_LR_5	Econ_LR_6	Econ_LR_7	Econ_LR_8	Econ_LR_9	Econ_LR_10	Econ_LR_11	Econ_LR_12	Econ_LR_13	Econ_LR_14	Econ_LR_15	Cult_LR_1	Cult_LR_2	Cult_LR_3	Cult_LR_4	Cult_LR_5	Cult_LR_6	Cult_LR_7	Cult_LR_8	Cult_LR_9	Cult_LR_10	Cult_LR_11	Cult_LR_12	Cult_LR_13	Cult_LR_14	Cult_LR_15	SatisDem	Pol_represented	Pol_represented_rc	NoticedMedia	NoticedMedia_13_TEXT	Noticed_PosNeg	Noticed_Politician	Corona_measures_1	Corona_measures_2	Corona_measures_3	Corona_measures_4	Corona_measures_5	Corona_measures_6	Corona_measures_7	Corona_measures_8	Corona_measures_9	LockdownCause_1	LockdownCause_2	LockdownCause_3	LockdownCause_4	LockdownCause_5	Corona_Gov_FEDERAL	Corona_Gov_FLEMISH	Corona_Gov_EUROPE	Corona_Comparative	Corona_Minister_1	Corona_Minister_2	Corona_Minister_3	Corona_Minister_4	Corona_Minister_5	Corona_Minister_6	Corona_Minister_7	Corona_VacStrat_1	Corona_VacStrat_2	Corona_VacStrat_3	Corona_VacStrat_4	Corona_VacStrat_5	Corona_EconStrat_1	Corona_EconStrat_2	Corona_EconStrat_3	Disinfo_1	Disinfo_2	Disinfo_3	Disinfo_4	Disinfo_5	Disinfo_6	Disinfo_7	Disinfo_8	Disinfo_9	Disinfo_10	Disinfo_11	AP_Child_1	AP_Child_2	AP_Child_3	AP_Child_4	AP_Child_5	AP_Child_6	AP_Child_7	AP_Child_8	AP_Child_9	AP_LR_1	AP_LR_2	AP_LR_3	AP_LR_4	AP_LR_5	AP_LR_6	AP_LR_7	w_agesexedu	w_agesexeduvote19
17-Apr-2021 12:18:04	488	1	52	8530	5	1	""	2	3	5	0	5	6	2	5	0	0	0	10	0	6	""	7	7	7	7	"weet niet"	"9999 - Geen"	""	""	2	6	7	3	5	2	2	2	8	1	5	4	5	2	2	2	6	2	5	4	6	2	2	2	7	2	3	6	7	7	6	8.458	6	2.731	6	3.047	6	2.995	6	5.809	6	3.3	6	3.872	6	3.278	6	2.926	3	3	3	3	3	2	3	2	3	3	3	2	3	3	3	3	2	3	4	3	3	2	3	3	2	2	3	3	3	3	3	"alain top"	"VOORUIT - Alain Top"	6	""	1	"alain top"	2	2	2	2	3	2	3	2	2	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	4	2	3	3	4	3	3	3	3	3	3	3	3	3	3	5	5	1	5	0	0	0	10	2	5	5	5	5	5	1	5	1.1623859	1.1040826
9-Apr-2021 03:18:32	5610	1	23	9100	3	2	""	5	3	8	5	4	6	5	2	5	5	0	4	0	4	"Geen fan van de nieuwe richting SPA uitgaat, naamverandering alleen al was een idiote keuze"	4	6	3	5	"covid crisis en economische crisis die zal volgen"	"Gezondheidszorg - Corona"	"Economie"	""	6	14	4	4	10	0	2	10	7	4	6	4	0	10	6	0	4	10	6	5	0	10	7	0	5	10	8	8	7	7	10	11.163	7	4.375	2	3.005	4	5.481	4	2.858	6	4.791	6	5.184	10	4.226	9	2.5	1	3	1	2	2	2	2	1	3	3	2	1	2	3	3	2	3	3	3	3	4	1	3	3	2	2	3	1	3	3	2	"Geen enkele"	"9997 - Geen enkele"	4	""	3	"Sihame El Kaouakibi"	2	2	3	3	4	3	4	3	2	9	7	10	1	7	2	3	2	3	4	3	2	2	3	2	3	2	2	2	3	3	2	3	3	1	2	1	1	1	1	1	4	1	4	4	5	5	5	4	5	5	1	5	1	4	1	7	6	0	2	10	.88024414	.80802548
8-Apr-2021 11:30:21	701	1	47	8570	5	2	""	3	3	6	5	0	9	0	0	0	0	0	0	0	9	""	0	0	0	0	"teveel ministers en die moeten ook betaald worden dit moet allemaal van de kleine werkmens komen"	"PolVer - Staatsstructuur"	""	""	1	9	0	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	5	5	5	5	5	5	5	5	10	10	1	0	9	4.857	9	5.379	9	1.998	9	1.717	9	2.153	9	1.823	9	1.261	9	1.608	9	1.662	2	2	3	3	3	3	3	3	4	3	4	4	4	3	3	3	1	4	4	3	2	3	4	4	1	2	4	1	1	4	3	"geen"	"9997 - Geen enkele"	14	""		""	4	4	4	4	2	4	4	4	4	10	10	10	10	10	2	2	2	3	1	1	1	1	1	1	1	4	4	4	4	4	1	4	4	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.78025675	.99193287
1-Apr-2021 14:35:22	1348	1	69	3770	2	1	""	3	3	8	10	5	7	2	0	4	2	0	0	10	7	""	3	2	0	2	"een overdaad aan bestuursorganen die ieder hun eigen opvattingen willen gerealiseerd zien. Er zijn veel te veel politiekers die een postje hebben in een van de regeringen in Belgie. Het land gaat stuk"	"PolVer - Partijen en Politici"	"PolVer - Staatsstructuur"	""	5	8	2	8	10	7	5	10	10	5	10	2	0	5	5	0	0	10	8	4	0	5	6	0	2	5	10	0	1	3	1	16.771	6	26.435	2	10.278	9	13.054	9	7.644	9	4.654	9	21.708	1	18.307	7	5.205	3	1	1	1	1	1	1	3	4	1	2	1	3	2	2	3	1	1	4	3	2	2	1	4	1	4	4	4	4	1	1	"geen"	"9997 - Geen enkele"	4	""	3	"Sihame El Kaaouakibi"	1	3	3	1	4	1	2	2	1	8	5	6	10	5	2	2	1	3	1	2	2	4	3	1	3	4	3	2	2	2	2	3	4	3	2	1	3	1	1	1	1	2	4	3	10	8	3	0	3	3	0	0	10	5	2	7	6	2	0	10	.94378865	.59516138
2-Apr-2021 03:41:13	1332	1	64	8380	5	2	""	4	3	0	5	4	6	5	5	5	5	5	5	5	12	""	2	2	2	2	"dat alle politiekers eersy hun eigen zakken vullen en dan pas aan de bevolking"	"PolVer - Eigenbelang"	""	""	1	15	8	5	5	5	5	5	5	5	9	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	6	5	4	4	10	16.1	9	9.663	10	13.509	10	16.391	10	9.166	9	9.31	6	10.118	9	8.375	9	9.757	2	3	1	4	3	4	3	3	1	3	4	2	3	3	4	2	1	3	4	2	3	3	4	3	1	4	4	3	3	4	2	"geen enkele"	"9997 - Geen enkele"	14	""		""	1	2	2	2	3	1	2	2	2	3	2	6	6	2	3	3	3	3	3	4	3	2	3	3	3	2	3	3	3	4	1	4	2	4	2	3	3	3	2	3	1	4	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.68905705	.53998023
30-Mar-2021 08:38:14	879	1	66	3130	4	1	""	5	1	1	2	2	6	0	0	0	4	8	9	0	5	"linkser"	0	0	0	0	"inertie"	"9998 - Andere"	""	""	13	15	8	3	6	0	2	10	7	0	8	2	0	8	7	0	3	10	7	5	0	10	7	7	6	8	6	10	4	0	5	9.307	7	5.66	2	3.141	3	2.981	5	5.357	5	3.439	5	3.305	2	4.972	3	7.824	2	3	4	4	3	3	3	4	2	4	3	3	4	3	3	4	1	3	2	3	3	1	3	4	1	4	4	4	3	3	1	"geen enkele"	"9997 - Geen enkele"	14	""		""	3	3	4	4	4	4	4	3	4	10	10	6	5	10	1	1	1	2	3	3	1	1	1	1	1	4	1	3	3	4	2	4	1	1	1	1	1	1	1	1	3	1	5	4	5	5	3	2	1	4	7	6	0	7	3	9	6	0	3	10	.91512775	.7577498
9-Apr-2021 12:26:57	837	1	66	2221	1	1	""	3	3	6	3	8	6	5	7	1	2	4	9	0	6	""	7	3	2	6	"Coronacrisis"	"Gezondheidszorg - Corona"	""	""	6	7	8	5	7	1	1	10	7	2	3	4	1	7	3	1	2	10	4	5	2	8	8	5	3	9	7	7	7	3	1	12.195	7	5.548	2	4.334	4	4.33	6	3.523	10	10.854	6	4.452	10	4.618	7	7.628	2	2	3	2	3	3	2	2	2	4	2	2	4	3	4	3	1	3	2	3	3	3	2	4	2	3	2	3	2	3	4	"Frank Vandenbroucke"	"VOORUIT - Frank Vandenbroucke"	6	""	2	"Frank Vandenbroucke"	3	3	4	3	4	3	2	3	3	2	10	8	1	1	4	3	2	3	4	5	4	2	2	3	3	4	2	3	3	4	3	3	2	2	2	3	1	1	1	1	3	1	4	3	5	5	5	5	3	4	5	5	0	5	3	8	7	0	2	10	.75234878	.65428829
2-Apr-2021 09:26:27	1266	1	60	9500	3	1	""	3	3	7	9	7	7	3	0	5	5	0	1	9	7	""	4	4	2	6	"teveel partijen die elk slechts een klein deel van de bevolking vertegenwoordigen"	"PolVer - Partijen en Politici"	""	""	8	12	5	5	8	2	1	9	8	5	7	3	1	8	6	1	1	10	7	7	2	8	9	3	3	5	4	2	5	5	10	22.959	7	21.68	2	11.675	3	18.98	6	17.768	6	26.789	5	7.399	6	6.487	3	5.091	1	1	2	2	4	3	3	1	2	4	1	2	4	2	3	4	1	2	4	3	2	2	4	4	2	4	4	3	2	2	3	"van grieken"	"VB - Tom Van Grieken"	4	""	3	"el a"	3	3	4	4	4	4	4	3	4	6	10	10	8	8	3	3	1	3	3	3	2	3	3	2	2	3	2	3	3	4	2	3	3	1	3	1	1	1	1	1	5	1	5	1	8	5	5	4	5	5	4	4	5	5	1	8	8	0	2	9	.85759383	.59696555
12-Apr-2021 17:00:33	511	1	18	2990	1	2	""	5	2	5	6	7	1	1	1	1	1	1	1	1	1	""	1	1	1	1	"vervuilingen"	"Milieu"	""	""	11	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	2	2	2	2	2	4	10	10	10	1	3.566	1	3.31	1	2.265	1	4.371	1	2.281	1	1.79	1	1.915	1	2.732	1	1.934	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	2	3	3	"gewoon niet blij"	"9999 - Geen antwoord"	1	""	3	"nee"	2	2	2	2	2	2	2	2	2	3	4	3	3	4	3	3	4	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	.71787351	.92549258
18-Apr-2021 14:46:01	1240	1	69	9320	3	1	""	3	3	7	8	6	7	0	0	4	0	0	0	8	7	""	0	0	0	5	"migratie"	"Migratie"	""	""	8	2	5	1	1	1	1	3	1	1	8	0	0	0	0	0	0	7	5	1	0	7	1	3	1	5	10	10	0	1	9	13.248	7	7.652	2	6.241	4	9.721	3	10.059	5	21.612	10	11.868	9	9.148	9	7.622	1	2	2	2	2	2	3	4	3	3	3	2	3	3	2	1	1	1	4	3	2	1	3	4	1	4	2	4	4	1	1	"Geen enkele"	"9997 - Geen enkele"	4	""	3	"el kaouakibi"	1	3	3	1	4	2	2	3	1	10	8	8	10	10	1	1	1	1	1	1	1	1	2	1	1	3	2	3	3	3	1	3	4	1	1	1	4	1	1	1	1	1	4	1	8	8	0	0	0	0	0	0	0	3	3	3	3	3	3	8	.92251712	.59988582
10-Apr-2021 05:05:32	1644	1	22	9150	3	2	""	3	3	6	5	6	1	7	7	4	5	5	5	3	2	"door hun beleid"	5	5	5	5	"de coronacrisis"	"Gezondheidszorg - Corona"	""	""	11	4	4	6	4	6	6	4	4	6	4	6	4	6	5	5	4	6	3	7	2	6	5	5	4	6	4	6	5	5	6	164.955	2	81.417	2	6.228	1	36.901	1	16.223	5	41.612	10	7.802	2	28.43	6	7.567	2	3	2	2	3	3	3	2	3	3	3	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	2	3	3	"conner rousseau"	"VOORUIT - Conner Rousseau"	6	""	1	"conner rousseau"	2	3	3	2	3	3	3	2	3	7	7	7	7	6	3	3	3	3	4	3	3	2	3	3	3	4	2	3	2	4	2	3	2	1	2	2	3	1	1	1	4	1	4	3	5	5	5	5	5	5	5	5	5	7	2	8	8	2	2	8	.99674827	1.3722725
1-Apr-2021 04:45:46	1091	1	47	9080	3	1	""	3	3	6	7	7	4	0	1	0	10	0	1	0	4	""	5	5	5	7	"kosten van de pandemie"	"Gezondheidszorg - Corona"	"Begroting en staatsschuld"	""	4	1	5	5	5	1	1	10	5	5	6	5	1	8	5	0	1	10	5	5	0	5	7	5	5	5	9	9	5	5	1	14.035	6	10.051	2	4.761	4	4.125	5	7.748	6	4.488	6	2.895	3	5.007	9	6.789	2	2	2	4	4	3	4	1	2	3	4	3	4	3	4	3	1	3	4	3	3	1	2	2	3	2	1	4	3	3	3	"lachaert"	"Open Vld - Egbert Lachaert"	4	""	2	"el kauokibi"	1	1	4	1	3	1	1	1	1	0	5	5	1	0	3	3	3	3	4	3	3	3	2	2	3	2	2	3	3	2	1	3	4	3	1	2	5	1	1	2	2	3	4	2	7	6	3	3	3	7	3	4	0	5	3	8	7	0	2	10	.85759383	1.0592066
8-Apr-2021 01:41:15	685	1	69	3680	2	1	""	4	3	7	7	10	3	1	3	9	3	2	2	0	3	""	5	7	4	9	"Corona"	"Gezondheidszorg - Corona"	""	""	6	7	9	5	8	5	5	10	8	4	5	3	2	7	7	1	1	10	0	8	2	5	7	3	3	8	2	2	3	7	1	11.93	6	20.703	2	10.329	4	4.826	5	6.573	1	3.457	1	3.495	3	6.501	3	2.62	1	3	1	1	4	3	3	1	4	4	2	3	4	2	3	4	1	3	4	1	4	4	3	4	3	4	2	3	3	4	4	"Zuhal Demir"	"N-VA - Zuhal Demir"	3	""	1	"Zuhal Demir"	3	2	4	4	4	4	3	2	4	6	8	8	4	3	4	4	2	2	2	5	3	4	3	2	2	4	1	4	2	4	1	3	2	3	1	3	1	1	1	1	4	3	5	3	8	8	5	5	5	5	5	5	0	5	2	7	7	0	1	10	.85093576	.62775564
2-Apr-2021 08:16:58	844	1	65	9940	3	1	""	3	3	8	8	8	3	0	0	10	0	1	1	2	3	""	0	6	2	7	"pandemie"	"Gezondheidszorg - Corona"	""	""	14	12	5	7	9	2	7	10	9	0	9	1	0	7	1	6	4	10	1	7	0	9	6	10	7	9	5	0	1	8	1	8.616	7	5.878	2	3.402	3	4.898	6	4.41	4	5.406	5	5.422	4	5.083	3	4.368	4	1	1	4	3	3	3	2	4	4	3	3	4	2	3	3	1	3	4	3	3	3	3	3	2	4	4	4	4	3	1	"Bart De Wever"	"N-VA - Bart De Wever"	4	""	3	"El Kaouakibi"	2	2	4	4	4	2	3	3	2	9	10	10	7	9	1	3	2	3	3	3	4	4	4	1	2	4	3	3	4	4	1	3	4	3	1	2	1	1	1	1	4	4	5	3	10	8	3	2	10	1	5	4	6	2	1	8	5	0	1	10	.92251712	.7504822
2-Apr-2021 04:22:14	1008	1	64	8380	5	2	""	4	3	0	5	1	12	5	5	5	5	5	5	5	12	""	5	5	5	1	"armoede door geldzuchyige politiekers"	"Armoede"	"PolVer - Eigenbelang"	""	15	6	8	5	5	5	5	5	5	5	9	5	5	5	5	5	5	5	7	5	5	5	5	5	5	5	8	5	4	4	10	11.75	9	5.235	10	7.962	10	5.235	9	6.296	9	11.72	10	10.431	10	10.895	9	5.921	3	3	3	4	3	4	4	4	1	3	4	4	4	3	4	2	1	3	4	2	3	2	4	4	2	4	3	3	3	3	2	"geen enkele"	"9997 - Geen enkele"	14	""		""	1	2	1	2	3	1	2	2	3	2	2	5	7	2	3	3	3	3	3	4	3	3	3	3	3	2	2	3	2	3	1	2	2	4	2	1	2	2	3	4	1	4	4	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.68905705	
3-Apr-2021 02:45:43	1132	1	65	2180	1	1	""	2	3	5	8	7	3	0	0	8	0	0	0	8	7	"houden zich niet aan de afspraken"	0	0	4	8	"te veel ministers"	"PolVer - Staatsstructuur"	""	""	4	12	0	5	5	5	5	5	5	5	10	0	0	4	0	0	0	10	10	0	0	9	5	0	0	8	5	10	0	4	9	17.728	7	10.118	2	6.9	3	13.108	3	6.539	9	4.767	9	7.476	9	5.278	9	7.631	2	2	2	3	2	2	3	1	3	2	4	1	1	2	3	4	1	2	4	2	4	1	1	4	1	2	4	4	4	1	3	"geen"	"9997 - Geen enkele"	1	""	3	"Sihame el"	1	1	3	1	4	1	4	1	1	10	8	10	5	10	1	1	1	3	1	1	1	5	2	1	1	3	2	3	3	4	1	4	4	4	1	4	1	1	1	1	2	5	5	5	5	5	5	0	5	5	5	0	5	5	0	9	5	0	0	10	1.1264274	1.0161321
2-Apr-2021 11:42:44	1083	1	67	3582	2	2	""	2	3	8	8	9	3	7	0	9	6	0	0	8	3	""	2	6	2	6	"corona en een regering die niet weet wat ze moeten aanvangen."	"Gezondheidszorg - Corona"	"PolVer - Partijen en Politici"	""	6	2	3	5	6	7	3	6	4	2	5	3	0	9	3	0	0	10	6	5	0	7	5	1	1	7	8	2	2	7	1	14.635	7	7.514	2	3.929	3	4.85	3	4.4	3	6.651	4	4.743	8	7.643	1	4.51	1	2	2	1	2	2	2	3	4	2	3	1	4	2	2	4	1	2	4	2	3	1	3	4	1	3	4	1	4	1	2	"Franken"	"N-VA - Theo Francken"	4	""	3	"Sihame El kaouakibi"	1	2	3	1	3	1	3	1	1	7	6	7	5	7	1	3	1	3	2	1	3	4	4	1	3	4	3	2	2	3	2	3	4	1	1	1	1	1	1	1	3	1	4	2	10	5	6	1	9	8	0	0	9	5	1	9	7	0	0	10	1.7488937	1.5493051
3-Apr-2021 10:25:16	786	1	53	9880	3	2	""	4	3	8	7	1	3	7	4	8	7	2	2	8	12	""	5	5	5	5	"logica om beslissingen te nemen"	"PolVer - Partijen en Politici"	""	""	2	1	5	5	5	5	5	5	5	5	8	2	1	5	3	5	5	8	5	5	5	5	5	5	5	5	5	5	5	5	10	9.997999999999999	10	5.497	10	2.706	10	1.908	10	2.377	9	3.386	10	2.246	10	2.346	10	2.953	1	3	2	2	3	2	2	2	3	3	2	2	3	3	3	2	1	2	4	2	2	2	2	4	1	3	3	2	3	2	3	"Bart De Wever"	"N-VA - Bart De Wever"	14	""		""	3	2	3	3	3	2	3	3	2	4	8	5	5	4	2	2	2	2	3	3	3	1	3	3	3	2	3	3	3	2	2	3	3	2	4	1	3	3	1	2	4	2	4	4	10	8	7	6	7	7	6	5	9	8	3	7	7	5	0	10	.76115042	.56414407
9-Apr-2021 02:02:49	866	1	63	3560	2	1	""	3	3	6	7	7	1	8	2	5	6	0	2	1	1	""	6	6	4	5	"Economische toestand"	"Economie"	""	""	1	13	2	6	8	1	1	10	8	2	8	2	0	8	4	1	0	10	5	6	2	7	6	3	3	6	6	4	6	5	6	21.569	7	20.35	2	3.776	4	3.384	6	5.192	6	5.248	6	2.84	2	5.08	3	5.261	2	2	3	2	3	2	2	1	2	2	3	3	4	2	3	3	1	2	3	3	2	2	2	4	1	2	2	3	4	2	2	"geen enkel"	"9997 - Geen enkele"	14	""		""	3	1	4	3	4	3	2	1	2	7	9	7	3	5	4	4	2	3	4	4	4	2	3	4	2	3	1	3	3	4	2	3	2	3	1	1	4	1	1	1	2	3	4	4	8	7	5	2	5	5	2	3	5	6	1	9	8	0	2	8	.87736833	.96278548
8-Apr-2021 04:57:11	646	1	68	2100	1	1	""	2	3	8	5	1	3	0	0	8	0	0	0	0	3	""	7	8	5	8	"duidelijkheid"	"PolVer - Partijen en Politici"	""	""	12	6	8	5	5	8	2	0	2	0	5	0	0	0	0	0	0	0	5	5	5	7	5	0	0	0	7	5	7	8	10	7.811	10	9.958	10	8.273	10	5.929	10	4.389	9	5.352	10	3.715	10	4.27	3	5.735	3	3	2	3	4	3	2	3	2	4	3	2	2	2	3	3	2	3	3	2	3	3	2	3	2	3	4	4	3	3	3	"bartje"	"N-VA - Bart De Wever"	14	""		""	3	3	3	3	3	3	3	3	2	7	8	9	7	7	4	4	3	4	4	3	3	3	4	3	3	4	3	3	3	4	3	2	3	3	1	1	1	1	1	1	3	1	4	2	5	5	5	5	6	4	2	3	0	5	6	7	4	1	4	10	1.1264274	1.0161321
8-Apr-2021 02:38:27	1113	1	71	8430	5	1	""	3	3	9	1	9	6	2	2	0	2	9	10	0	6	""	8	5	7	8	"na covid periode"	"Gezondheidszorg - Corona"	""	""	5	12	9	3	10	1	1	10	9	1	7	3	0	8	3	1	1	10	8	5	0	8	8	4	4	8	9	7	8	5	1	18.158	5	15.207	2	4.084	4	4.253	6	6.89	6	6.016	6	4.28	9	10.349	3	7.321	1	3	1	3	2	4	3	1	2	3	3	4	4	2	4	4	1	1	4	4	3	2	3	3	1	2	3	3	4	1	2	"vanden broecke"	"VOORUIT - Frank Vandenbroucke"	6	""	1	"vanden broecke"	2	2	4	3	3	1	3	2	1	7	7	8	8	8	4	2	3	3	4	4	4	1	2	2	2	3	2	4	1	3	2	3	3	3	3	2	4	2	1	2	1	4	5	4	10	8	5	5	1	4	8	9	1	6	1	10	9	0	1	10	.83513969	.71833706
2-Apr-2021 06:28:14	1289	1	69	1820	4	1	""	2	3	7	6	7	9	0	0	4	2	0	0	5	7	""	5	6	4	8	"overal frauduleuze praktijken waar het gerecht niets aan doet"	"Criminaliteit en Justitie"	""	""	2	13	7	5	3	6	6	7	5	5	0	1	1	1	1	1	1	1	7	7	4	9	9	8	10	7	3	2	6	4	9	15.993	2	17.936	2	18.82	10	12.55	10	22.627	9	14.546	9	10.601	2	15.165	3	20.969	3	4	1	2	2	4	4	3	1	4	3	2	4	4	4	4	1	3	4	1	2	3	4	4	2	4	4	2	4	4	1	"bart de wever"	"N-VA - Bart De Wever"	3	""	1	"bart de wever"	2	4	4	4	1	3	2	3	1	4	5	6	6	7	3	3	2	2	3	3	2	3	2	3	3	3	3	3	1	1	1	4	4	4	3	2	1	3	3	2	4	2	4	4	8	5	7	4	8	7	6	7	6	5	2	7	5	1	1	7	1.5196505	1.9617974
8-Apr-2021 09:32:59	1267	1	56	8700	5	1	""	3	3	7	5	0	9	0	0	0	0	0	0	0	9	""	0	0	0	0	"uhhhhhh"	"9999 - Geen"	""	""	6	12	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	0	0	9	4.112	9	1.951	9	1.906	9	2.27	9	2.379	9	1.87	9	1.832	9	1.993	9	2.15	3	3	2	3	3	3	2	3	2	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	4	3	3	3	2	"euhh zou het niet weten"	"9999 - Geen antwoord"	14	""		""	2	3	2	2	2	2	2	3	2	0	5	5	5	0	1	1	1	2	1	1	1	1	1	1	1	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	5	5	5	5	5	5	5	.7763657	1.0102497
17-Apr-2021 09:36:46	990	1	54	9700	3	2	""	1	3	4	4	0	12	0	0	0	0	0	0	0	10	""	4	4	5	7	"Geweld"	"Criminaliteit en Justitie"	""	""	13	15	9	7	7	7	7	7	7	7	5	9	5	5	5	5	5	9	8	8	1	8	8	8	8	8	5	5	4	4	6	9.933	7	9.099	2	3.582	5	6.714	5	12.695	4	11.688	1	3.019	3	8.26	3	2.733	4	3	1	4	4	4	4	1	1	4	4	1	4	4	4	3	4	3	3	2	3	1	4	1	1	4	4	2	3	4	3	"Geen"	"9997 - Geen enkele"	14	""		""	3	1	3	3	4	3	3	1	1	7	9	8	9	7	3	3	3	4	4	4	4	2	3	3	3	3	2	4	3	4	2	2	3	1	1	3	3	1	1	1	3	1	4	4	9	0	0	0	0	0	0	0	0	3	3	6	5	6	3	8	1.58917	
3-Apr-2021 02:26:06	1098	1	69	9000	3	1	""	4	3	0	6	8	4	7	0	0	9	0	0	0	4	""	2	1	2	3	"tegenstrijdige berichtgeving van profilerende politiekers"	"PolVer - Partijen en Politici"	""	""	6	12	4	4	8	5	2	10	10	8	6	3	2	10	2	2	2	10	5	5	1	5	5	10	10	10	5	10	10	0	9	15.4	7	14.748	2	4.379	4	4.52	4	4.566	6	11.338	6	4.473	1	5.373	3	4.632	3	3	2	3	3	3	3	2	2	3	3	2	2	3	3	3	1	3	3	3	3	2	3	3	2	2	3	2	3	2	4	"De Croo"	"Open Vld - Alexander De Croo"	4	""	3	"De  poedelharige  sjoemelende  politica"	3	3	3	3	3	3	3	3	3	6	10	10	8	0	2	1	2	4	5	5	5	1	2	3	3	3	2	3	3	4	2	3	2	4	3	3	1	2	3	2	4	3	5	4	10	10	10	0	0	10	0	1	0	5	2	8	6	0	1	10	.83175701	.89739585
5-Apr-2021 04:51:13	5005	1	41	3150	4	2	""	3	1	8	5	2	10	5	5	5	5	5	5	5	12	""	5	6	5	7	"Covid en criminaliteit in Brussel"	"Gezondheidszorg - Corona"	"Criminaliteit en Justitie"	""	4	2	8	5	5	5	5	5	5	5	0	5	5	5	5	5	5	10	5	5	5	5	5	5	5	5	3	5	5	5	5	54.149	7	6.389	10	419.712	10	63.467	10	2.97	10	3.192	10	72.813	2	3.754	10	2.704	2	2	1	1	3	3	3	2	3	3	3	2	3	3	2	3	1	4	3	3	3	3	3	4	1	2	3	4	3	4	3	"Niet iemand in het bijzonder"	"9999 - Geen antwoord"	14	""		""	3	2	4	4	3	2	3	2	4	5	2	7	9	5	3	3	3	2	4	3	3	4	3	3	3	4	1	4	3	3	2	3	3	2	2	5	3	3	1	1	4	5	4	2	10	7	0	0	0	0	0	0	0	5	5	5	5	5	5	5	1.4816663	5.327292
